image_path,yellow_pct,dark_pct
../data/raw/banana_set_large\20230217_085939_jpg.rf.44e18315146d1e0b04c81f54255cec49.jpg,14.3,83.4
../data/raw/banana_set_large\20230217_085948_jpg.rf.2738e2357f2d17cc0d7e5e823e8471d9.jpg,5.3,84.5
../data/raw/banana_set_large\20230217_085953_jpg.rf.181a256c04150648fd6ef1764323b761.jpg,11.8,88.2
../data/raw/banana_set_large\20230217_090003_jpg.rf.53b237cc1741c86e30bde045dedd3512.jpg,8.5,90.4
../data/raw/banana_set_large\20230217_090010_jpg.rf.0369abb440b91b81de45f8f12f43d4a8.jpg,7.6,92.9
../data/raw/banana_set_large\20230217_090019_jpg.rf.2c2c0bd6b22296ec874c62bf019ee788.jpg,7.4,94.5
../data/raw/banana_set_large\20230217_090028_jpg.rf.4459af48e9b48ca74beeba6b48dee9b1.jpg,13.2,90.7
../data/raw/banana_set_large\20230217_090036_jpg.rf.59f8bc414f7b500f6800fb8a1d72b460.jpg,9.9,85.3
../data/raw/banana_set_large\20230217_090045_jpg.rf.086d6fe993cc9ec5fa76a71d4c9c5504.jpg,18.2,88.7
../data/raw/banana_set_large\20230217_090056_jpg.rf.53e73ee0c346a0f20d2b267b287e51fa.jpg,15.4,88.4
../data/raw/banana_set_large\20230217_090105_jpg.rf.8c501d1e03f72441a2e844b06b579964.jpg,12.9,90.8
../data/raw/banana_set_large\20230217_090115_jpg.rf.c98b7a8d1cc2e5eb92461544963be69f.jpg,21.1,87.7
../data/raw/banana_set_large\20230217_090130_jpg.rf.cf03a3069602e52f1cf59e49069a7805.jpg,13.0,90.8
../data/raw/banana_set_large\20230217_090144_jpg.rf.e6cc85dbe7352163002734efa5b40574.jpg,20.0,87.1
../data/raw/banana_set_large\20230217_090153_jpg.rf.e3aca8b5d29475a310caf5e7dda8373e.jpg,14.8,88.5
../data/raw/banana_set_large\20230217_090200_jpg.rf.47c4c11eabf2f5efe5b0bcc3fe1b8724.jpg,22.2,88.3
../data/raw/banana_set_large\20230217_090209_jpg.rf.d62251562872a79b231ddd810dea9db2.jpg,13.5,90.6
../data/raw/banana_set_large\20230217_090216_jpg.rf.7a48eccd8b078b0b08d3bd0246cb665e.jpg,14.5,87.8
../data/raw/banana_set_large\20230217_090223_jpg.rf.b817c414ead472e79ce81e3b129ffdef.jpg,14.3,86.8
../data/raw/banana_set_large\20230217_090230_jpg.rf.5b874fdd4705a0bc6fcfb9a2ec7b2454.jpg,1.7,88.9
../data/raw/banana_set_large\20230217_090238_jpg.rf.be8355a0748308459c3384a73abc92f3.jpg,18.8,74.3
../data/raw/banana_set_large\20230217_090244_jpg.rf.4688f1ca0c25f3e3bfae361ae84100ed.jpg,9.3,75.3
../data/raw/banana_set_large\20230217_090251_jpg.rf.7504ad9c154d0472695b487d463b0adb.jpg,11.8,86.4
../data/raw/banana_set_large\20230217_090405_jpg.rf.d13f118384dc088547ddfbc0820262b4.jpg,56.3,85.1
../data/raw/banana_set_large\20230217_090409_jpg.rf.978ca4d8fd0f584672d63e5abcbbcd61.jpg,57.1,80.2
../data/raw/banana_set_large\20230217_090414_jpg.rf.5c5617899d5ecfb6ff416986f7f99ed8.jpg,63.4,76.6
../data/raw/banana_set_large\20230217_090419_jpg.rf.9213adf4f284fb767721d427b45ee27c.jpg,60.3,74.2
../data/raw/banana_set_large\20230217_090429_jpg.rf.a173da679eb4cf1737579feccabc8f73.jpg,62.2,69.4
../data/raw/banana_set_large\20230217_090435_jpg.rf.f97d606c61528e89b877dc0e26241c2d.jpg,49.7,70.2
../data/raw/banana_set_large\20230217_090443_jpg.rf.dcb00e2651ad366e8873d6175dac08f4.jpg,58.6,75.3
../data/raw/banana_set_large\20230217_090450_jpg.rf.75436de139e00f3ba3863ae7ececfb1d.jpg,58.5,70.0
../data/raw/banana_set_large\20230217_090501_jpg.rf.e0cb2a5d01fc83913d5ea55fd08454f9.jpg,65.8,80.6
../data/raw/banana_set_large\20230217_090510_jpg.rf.730346847912482cadf5d6e7dd36a652.jpg,64.9,81.6
../data/raw/banana_set_large\20230217_091035_jpg.rf.af29bc17602761376ea507370099798c.jpg,29.2,91.4
../data/raw/banana_set_large\20230217_091039_jpg.rf.144797f881dbcf2e9c8ba2f54454dd65.jpg,47.7,85.5
../data/raw/banana_set_large\20230217_091045_jpg.rf.8840194f7c0c6963d4a3170240deebad.jpg,38.0,81.2
../data/raw/banana_set_large\20230217_091101_jpg.rf.3d3ba66ca3b798844a92fc6016848fb1.jpg,26.4,90.1
../data/raw/banana_set_large\20230217_091106_jpg.rf.ad34110a5245207c4308c8459dce9a3b.jpg,46.6,83.6
../data/raw/banana_set_large\20230217_091112_jpg.rf.6eee6e45fbada2452485455654952728.jpg,32.0,86.3
../data/raw/banana_set_large\20230217_091121_jpg.rf.f75d9aab20cd9ef0718485a5fc41018a.jpg,20.0,86.9
../data/raw/banana_set_large\20230217_092145_jpg.rf.8206d3a0d945ce146026f9d4ed0f0408.jpg,30.3,69.7
../data/raw/banana_set_large\20230217_092157_jpg.rf.d4be66232e7b733c1b5802a7013479c4.jpg,18.3,67.5
../data/raw/banana_set_large\20230217_092203_jpg.rf.d37c98b88f210795fc1aa1864b686cd4.jpg,31.3,68.9
../data/raw/banana_set_large\20230217_092218_jpg.rf.db3045a1973ae2773db72b26a22731aa.jpg,37.7,67.0
../data/raw/banana_set_large\20230217_092223_jpg.rf.98604bc7877761985068b4c9f6ca7a65.jpg,27.9,69.6
../data/raw/banana_set_large\20230217_092227_jpg.rf.1616d3e2e53b785695b3b466f0eeaecb.jpg,26.6,69.6
../data/raw/banana_set_large\20230217_092232_jpg.rf.cf4494ccca4013aaca8cec8b9927723f.jpg,34.5,72.1
../data/raw/banana_set_large\20230217_092236_jpg.rf.31efe04b1c00429834346b20903a8545.jpg,25.7,72.8
../data/raw/banana_set_large\20230217_092241_jpg.rf.59cfdec356801e8a4d43e962235ef1db.jpg,40.0,68.4
../data/raw/banana_set_large\20230217_092248_jpg.rf.17068fe8fc6536d4a6e33a4c5819f71e.jpg,13.0,63.9
../data/raw/banana_set_large\20230217_092256_jpg.rf.eb0e10f1a5d32f7e6ef0e340b3ac0b21.jpg,35.5,64.0
../data/raw/banana_set_large\20230217_092303_jpg.rf.97b731b4676c99a9ea81ca33dbeba58d.jpg,33.0,70.9
../data/raw/banana_set_large\20230217_092310_jpg.rf.5aed115f82bc1ff5d555ce7948594036.jpg,33.3,64.9
../data/raw/banana_set_large\20230217_092315_jpg.rf.81738630ae3563f2f3a652bcfca01656.jpg,23.9,70.6
../data/raw/banana_set_large\20230217_092327_jpg.rf.79215c6015cef03a84019ea62e826f0e.jpg,42.5,71.0
../data/raw/banana_set_large\20230217_092349_jpg.rf.252cfef5026896a29bfcf49670f54733.jpg,39.1,69.0
../data/raw/banana_set_large\20230217_092354_jpg.rf.8f6a75a83574b058bd9f370b5556da26.jpg,30.7,74.7
../data/raw/banana_set_large\20230217_092359_jpg.rf.23b4bad9982425817e7579bde6b08f62.jpg,40.3,72.1
../data/raw/banana_set_large\20230217_092405_jpg.rf.9d410b069ad02558b7179ccc0218de9e.jpg,27.8,67.0
../data/raw/banana_set_large\20230217_092410_jpg.rf.bd9d315054b51ad2be6c4ed7a72c0ca7.jpg,45.0,66.5
../data/raw/banana_set_large\20230217_092415_jpg.rf.d1099c2b7b3cca1ba34ca5c8ed504e56.jpg,32.4,62.8
../data/raw/banana_set_large\20230217_092426_jpg.rf.46c727445f3d6115cb8470a0a51e62c1.jpg,32.0,75.1
../data/raw/banana_set_large\20230217_092432_jpg.rf.0469e05c9f836bfa6f0846d498ea0cdd.jpg,34.4,75.2
../data/raw/banana_set_large\20230217_092437_jpg.rf.b16c5527357dfff4bf8057354a44b898.jpg,36.6,70.6
../data/raw/banana_set_large\20230217_092459_jpg.rf.0c239a21e6f3b55f3fb1d130a2efabe5.jpg,35.1,77.4
../data/raw/banana_set_large\20230217_092504_jpg.rf.b33fb01fd633e15d8f0fd81a2de384ca.jpg,33.5,73.5
../data/raw/banana_set_large\20230217_092509_jpg.rf.96cee44fcb54e5eae1d033feac097954.jpg,23.4,67.6
../data/raw/banana_set_large\20230217_092515_jpg.rf.1a035c3c6e6c30d8eacd8edd582fca71.jpg,30.7,72.4
../data/raw/banana_set_large\20230217_092520_jpg.rf.d624a1fccb7a9bbebe2cf6a1170d6aa3.jpg,30.4,72.0
../data/raw/banana_set_large\20230217_092528_jpg.rf.b2e2a3f6f1d12b211f0634bb83480a37.jpg,27.0,73.8
../data/raw/banana_set_large\20230217_092533_jpg.rf.6bdec515762c8690956344957406c742.jpg,21.0,61.5
../data/raw/banana_set_large\20230217_092537_jpg.rf.359a4a1216679adab79e82c0639b65a5.jpg,24.5,68.7
../data/raw/banana_set_large\20230217_092541_jpg.rf.5818cdbbbc45c0e07dc2ca9345241969.jpg,19.1,66.9
../data/raw/banana_set_large\20230217_092729_jpg.rf.a4f4154df6372efd996a868ad36b59b4.jpg,39.5,52.7
../data/raw/banana_set_large\20230217_092738_jpg.rf.f56a030c5f04656c37719388041cd48c.jpg,41.5,66.7
../data/raw/banana_set_large\20230217_092742_jpg.rf.d1e7755fe14ae5e2495900b338121aac.jpg,51.2,56.3
../data/raw/banana_set_large\20230217_092747_jpg.rf.cac7d8c2319f8b2330eadea67111d3f3.jpg,37.9,63.2
../data/raw/banana_set_large\20230217_092752_jpg.rf.76eafde7263f630f1cdb3a4449a4b869.jpg,39.9,66.5
../data/raw/banana_set_large\20230217_092802_jpg.rf.3df656d61421505753920b6f81cbd340.jpg,56.8,44.7
../data/raw/banana_set_large\20230217_092808_jpg.rf.42d2498b8a4006f70bc813d609a27362.jpg,58.6,53.4
../data/raw/banana_set_large\20230217_092823_jpg.rf.b9506e7a165e4c2430cf1b4fd7986912.jpg,62.3,57.1
../data/raw/banana_set_large\20230217_092849_jpg.rf.dc55e672a3f04e15a4adbc4155c5e54c.jpg,48.5,56.6
../data/raw/banana_set_large\20230217_092853_jpg.rf.58561cd9cb47e9f5f4603ba3ec00ad05.jpg,46.6,54.8
../data/raw/banana_set_large\20230217_092858_jpg.rf.e214934499b5680f5706b24b55d2c3ff.jpg,49.3,53.4
../data/raw/banana_set_large\20230217_092902_jpg.rf.33e47423fa6074f115d97248174ab6f3.jpg,55.0,47.6
../data/raw/banana_set_large\20230217_092906_jpg.rf.1282370a1d04fea5acc48fd0d5f7f679.jpg,46.8,62.8
../data/raw/banana_set_large\20230217_092910_jpg.rf.4cc0c9bd5e87093e331a05bcd3b5e913.jpg,48.2,48.6
../data/raw/banana_set_large\20230217_092918_jpg.rf.5db1c56e7f209e1ee4a7fddf7d06a2d2.jpg,52.9,57.9
../data/raw/banana_set_large\20230217_092923_jpg.rf.264234f1b16ec0001ea3b05fc3ebedf3.jpg,51.4,64.2
../data/raw/banana_set_large\20230217_092931_jpg.rf.2eec6dcf01383277082c67d2e715619d.jpg,44.7,69.0
../data/raw/banana_set_large\20230217_092944_jpg.rf.65da0ac78e658d73629be046f58bffb1.jpg,57.9,60.5
../data/raw/banana_set_large\20230217_092956_jpg.rf.9be2a8c38cba2456c13663d5e4fdb6c5.jpg,38.5,59.7
../data/raw/banana_set_large\20230217_093000_jpg.rf.58fa2be4c5fc277158e66ed3d545e400.jpg,48.6,59.4
../data/raw/banana_set_large\20230217_093003_jpg.rf.1c6ebafd0e8a63e302d59f1c7bdfaf48.jpg,37.6,62.2
../data/raw/banana_set_large\20230217_093008_jpg.rf.2a7d1930bccaec7668b7edac6e93bf86.jpg,49.5,49.7
../data/raw/banana_set_large\20230217_093016_jpg.rf.518dcabfcf3860876e13f0c693a91ecf.jpg,60.0,50.8
../data/raw/banana_set_large\20230217_093022_jpg.rf.60ed5df0fa9968c49fd40f5f04ff8282.jpg,56.6,48.5
../data/raw/banana_set_large\20230217_093027_jpg.rf.f26f1abd88eb602d50d51a3c87e0f9c6.jpg,56.3,51.1
../data/raw/banana_set_large\20230217_093032_jpg.rf.6b307ffa5a795b50f94f3bf62dbeb8f2.jpg,59.1,52.0
../data/raw/banana_set_large\20230217_093038_jpg.rf.9270db129ffac43959c592d4e9298126.jpg,56.6,51.6
../data/raw/banana_set_large\20230217_093042_jpg.rf.bf5d2eca176de9d988455219c39f390c.jpg,54.2,66.1
../data/raw/banana_set_large\20230217_093046_jpg.rf.8784d5654b729925781d2d43dfc5e30a.jpg,55.7,57.3
../data/raw/banana_set_large\20230217_093054_jpg.rf.85321ba9872f1850de3c923e27b9d2dd.jpg,50.6,55.8
../data/raw/banana_set_large\20230217_093058_jpg.rf.72a1adb9b1487e433d6fe5c64df4b785.jpg,53.5,53.9
../data/raw/banana_set_large\20230217_093104_jpg.rf.47bcfc1fc5eda710a4a9c3decbde2dda.jpg,57.9,55.3
../data/raw/banana_set_large\20230217_093108_jpg.rf.dde346d0cbd4ea1db8e2e0d5930bcb09.jpg,48.9,57.4
../data/raw/banana_set_large\20230217_093114_jpg.rf.4d777a38f83d851333bc3ec7d47cdc9a.jpg,57.5,58.3
../data/raw/banana_set_large\20230217_093122_jpg.rf.6e8484f57dfa7852239a0bf3a2c5cd4b.jpg,57.1,50.1
../data/raw/banana_set_large\20230217_093128_jpg.rf.482cbedf2d95df406f63a06845057e1d.jpg,50.4,58.4
../data/raw/banana_set_large\20230217_093136_jpg.rf.ae25bc6e7be033e4ffda48b90b1ae1be.jpg,54.8,56.5
../data/raw/banana_set_large\20230217_093146_jpg.rf.1fc4ffdee52702d4b748ede153a59e34.jpg,37.8,54.6
../data/raw/banana_set_large\20230217_093154_jpg.rf.d7165d4898ffed726d8ab11de896b728.jpg,46.8,53.4
../data/raw/banana_set_large\20230217_093159_jpg.rf.1af342c9b95d1343e6b0a0d5df771405.jpg,10.5,51.4
../data/raw/banana_set_large\20230217_093205_jpg.rf.4ce66ab305ee0c8553cead0af09e1217.jpg,51.0,54.0
../data/raw/banana_set_large\20230217_093209_jpg.rf.b1121c029d17e69154b523f115ebc9be.jpg,53.8,54.0
../data/raw/banana_set_large\20230217_093212_jpg.rf.491a4656b57f0a4c2461de0af94ca730.jpg,31.0,39.6
../data/raw/banana_set_large\20230217_093217_jpg.rf.a5bd81442af84c8677d8460c390835cc.jpg,15.6,49.5
../data/raw/banana_set_large\IMG_20230204_083004_jpg.rf.2d92b078bcb9b7f031a3a1c052d426db.jpg,28.4,12.2
../data/raw/banana_set_large\IMG_20230204_083016_1_jpg.rf.b027df8dcd011c58054d0785d1f900ec.jpg,38.2,12.4
../data/raw/banana_set_large\IMG_20230204_083021_jpg.rf.7ceb06f9e52ebf3d4ac368c612be4f34.jpg,32.7,11.7
../data/raw/banana_set_large\IMG_20230204_083047_1_jpg.rf.468dbf034fc549800a96917727304ea5.jpg,16.1,7.6
../data/raw/banana_set_large\IMG_20230204_083054_jpg.rf.1f489984c603996dc5b400cd286b3988.jpg,22.5,9.0
../data/raw/banana_set_large\IMG_20230204_083150_1_jpg.rf.ffeccf4a52be6e7f4ee7d03f17d7bd0b.jpg,26.6,11.0
../data/raw/banana_set_large\IMG_20230204_083157_1_jpg.rf.bb518afe132417737fe256d84f05630a.jpg,31.7,6.5
../data/raw/banana_set_large\IMG_20230204_083210_1_jpg.rf.69697701e1d17124fe74fba1dc048e1c.jpg,22.3,9.0
../data/raw/banana_set_large\IMG_20230204_083217_jpg.rf.9ceefcd6a4786a9c01e3d19f54c177af.jpg,21.5,11.4
../data/raw/banana_set_large\IMG_20230204_083232_jpg.rf.473762192bfd8bc8a8d983f39b1a2fe0.jpg,26.8,10.3
../data/raw/banana_set_large\IMG_20230204_083237_1_jpg.rf.e79ced7b8e8494ec31002cd76372be7d.jpg,27.1,8.6
../data/raw/banana_set_large\IMG_20230204_083245_jpg.rf.d0e92a43e71348db0be2c3615972271b.jpg,26.7,15.7
../data/raw/banana_set_large\IMG_20230204_083254_jpg.rf.b4b3d5518ed067dac536d3d51fab51af.jpg,36.0,15.4
../data/raw/banana_set_large\IMG_20230204_083308_1_jpg.rf.85210d66384744ce12a9a5774590038a.jpg,27.2,26.9
../data/raw/banana_set_large\IMG_20230204_083314_jpg.rf.da8cede94c0b9263d16d3c5cf2555406.jpg,38.1,33.4
../data/raw/banana_set_large\IMG_20230204_083324_jpg.rf.9763bf5877d52928eb92b4c5b7682295.jpg,5.3,9.1
../data/raw/banana_set_large\IMG_20230204_083329_1_jpg.rf.2124775d678f6dac506dc48631ed17ac.jpg,5.8,6.5
../data/raw/banana_set_large\IMG_20230204_083413_1_jpg.rf.695148bfcf86cc195651dc61b0c6085f.jpg,29.0,9.1
../data/raw/banana_set_large\IMG_20230204_083418_1_jpg.rf.56de4a0edc8323c070ad9d30727de7a8.jpg,37.2,11.5
../data/raw/banana_set_large\IMG_20230204_083440_1_jpg.rf.1fb83818d985e557c1d7500e0e6342c9.jpg,35.6,21.7
../data/raw/banana_set_large\IMG_20230204_083445_jpg.rf.122ec7dce3b78aec33e0dc7819c39417.jpg,39.7,17.9
../data/raw/banana_set_large\IMG_20230204_083723_1_jpg.rf.637853b7196f13a279a9d2a680b00146.jpg,2.8,28.0
../data/raw/banana_set_large\IMG_20230204_083737_1_jpg.rf.e9997860bd422e7d4ec8b14042b1d048.jpg,1.1,31.1
../data/raw/banana_set_large\IMG_20230204_083851_jpg.rf.44befd905f14f31799b8b379f8f2c794.jpg,23.3,32.2
../data/raw/banana_set_large\IMG_20230204_083903_jpg.rf.793e30d37797c7058393e0ce69c251f4.jpg,36.1,12.7
../data/raw/banana_set_large\IMG_20230204_083931_1_jpg.rf.dfc00801424ff50ae2d37a29cd13d689.jpg,4.6,30.3
../data/raw/banana_set_large\IMG_20230204_083950_jpg.rf.1a8f44a73ca54b3d1d7cbbec800829ff.jpg,5.4,22.8
../data/raw/banana_set_large\IMG_20230204_084021_jpg.rf.959ca4ef831c318781f69633ba2a3d43.jpg,11.5,35.4
../data/raw/banana_set_large\IMG_20230204_084028_1_jpg.rf.1918f11e7c91516af17b3c6849c77600.jpg,13.6,45.3
../data/raw/banana_set_large\IMG_20230204_084104_1_jpg.rf.3d870e7b7728cac23c20c1554afd6ef0.jpg,40.2,29.1
../data/raw/banana_set_large\IMG_20230204_084119_jpg.rf.7d00bd70866f5d75d4b8ac79e3a279ce.jpg,46.6,22.7
../data/raw/banana_set_large\IMG_20230204_084123_1_jpg.rf.14e6e5a4e2d57cbef555eb2c3f6e8347.jpg,50.9,21.9
../data/raw/banana_set_large\IMG_20230204_084336_jpg.rf.82bcb40e7576b0cdf2cc8b36e5d7c665.jpg,26.6,33.8
../data/raw/banana_set_large\IMG_20230204_084341_1_jpg.rf.17ed9404efbf9550aeadc77c1d51bf1a.jpg,30.5,17.5
../data/raw/banana_set_large\IMG_20230204_084354_1_jpg.rf.5af526a2150dbfc9d39025df7c12ceda.jpg,39.8,27.4
../data/raw/banana_set_large\IMG_20230204_084401_jpg.rf.07c9dd2a6045a0b37f68720ab1577233.jpg,33.4,39.6
../data/raw/banana_set_large\IMG_20230204_084413_1_jpg.rf.fbcc2a29c30093bd8d0912f85d288aae.jpg,23.4,26.7
../data/raw/banana_set_large\IMG_20230204_084423_jpg.rf.6620de6b4baef5510ba3f2296f431135.jpg,31.6,26.3
../data/raw/banana_set_large\IMG_20230204_084440_jpg.rf.db7a6a18b4d8d91915a0d03d4e1d64e8.jpg,33.9,9.6
../data/raw/banana_set_large\IMG_20230204_084445_1_jpg.rf.f2bd9718faf1f792ed145022ae066fa6.jpg,45.5,10.2
../data/raw/banana_set_large\IMG_20230204_084510_jpg.rf.50b328c37bf2be7af4a5a33c2f98a536.jpg,28.9,39.2
../data/raw/banana_set_large\IMG_20230204_084516_jpg.rf.8c5ff4befe7f290453b651066c2ed418.jpg,20.8,29.3
../data/raw/banana_set_large\IMG_20230204_084529_1_jpg.rf.cbd29515d05099f83a7913d4e3134318.jpg,45.0,19.0
../data/raw/banana_set_large\IMG_20230204_084534_jpg.rf.d9386356aae5129c118a31806b25e5f7.jpg,43.3,27.8
../data/raw/banana_set_large\IMG_20230204_084556_1_jpg.rf.fe2d728a98a63dfff83e118ba0c93f62.jpg,7.1,13.6
../data/raw/banana_set_large\IMG_20230204_084601_1_jpg.rf.3ad4c015b90f57a3d1564f76f955d158.jpg,13.6,13.3
../data/raw/banana_set_large\IMG_20230204_084612_1_jpg.rf.64170e7e217a152a7d1ae7c78a06a2f7.jpg,10.9,16.6
../data/raw/banana_set_large\IMG_20230204_084618_1_jpg.rf.775af045850507bdda19eb21af7b15f3.jpg,9.0,9.8
../data/raw/banana_set_large\IMG_20230204_084644_jpg.rf.d9bd77890ccc39d4f56bb2d5d3fe43aa.jpg,18.1,8.6
../data/raw/banana_set_large\IMG_20230204_084702_jpg.rf.ca7352d56d27b39f8e40dbf9ba601812.jpg,24.5,5.7
../data/raw/banana_set_large\IMG_20230204_084809_1_jpg.rf.71cb749a119350605b1f21f6e033a8ca.jpg,27.2,24.4
../data/raw/banana_set_large\IMG_20230204_084814_jpg.rf.7fec3241017b578441027ed3329a2fef.jpg,27.2,16.1
../data/raw/banana_set_large\IMG_20230204_084821_jpg.rf.2b02046b6de946d24739c2906b12657e.jpg,32.9,11.7
../data/raw/banana_set_large\IMG_20230204_084920_1_jpg.rf.0766b6a6a50f23875a93cf63016e8db6.jpg,35.8,3.9
../data/raw/banana_set_large\IMG_20230204_084925_1_jpg.rf.e681e4571185b726adc87c1586fceaeb.jpg,42.6,8.6
../data/raw/banana_set_large\IMG_20230204_084948_jpg.rf.e09acf611e6e3a21045682710598c203.jpg,18.9,13.6
../data/raw/banana_set_large\IMG_20230204_085001_1_jpg.rf.8592ec779f6ab1e2b2f32f096317c895.jpg,19.9,40.3
../data/raw/banana_set_large\IMG_20230204_085050_jpg.rf.69594299a0d5dc4845d5dfc73e977e62.jpg,17.2,3.1
../data/raw/banana_set_large\IMG_20230204_085059_1_jpg.rf.0e42e14368df4c37972ebaee84385da5.jpg,25.0,7.7
../data/raw/banana_set_large\IMG_20230204_085128_jpg.rf.8235583ad111490df3ae9b014864c12f.jpg,33.9,18.3
../data/raw/banana_set_large\IMG_20230204_085132_1_jpg.rf.2eafbc8f89bc7a3fcd76ea9db05c1795.jpg,30.7,19.9
../data/raw/banana_set_large\IMG_20230213_075318_1_jpg.rf.30ab597b244556a591dce6152e9f14e1.jpg,24.5,10.5
../data/raw/banana_set_large\IMG_20230213_075337_jpg.rf.3a0692f1165f4e8e4e763ed11fe4d72d.jpg,25.5,9.5
../data/raw/banana_set_large\IMG_20230213_075344_1_jpg.rf.866de9fbfd44318467ea750f0eee44b3.jpg,24.5,18.1
../data/raw/banana_set_large\IMG_20230213_075451_1_jpg.rf.994c4e96c8141f61eacdeacbeea409a4.jpg,17.5,27.1
../data/raw/banana_set_large\IMG_20230213_075500_1_jpg.rf.a7d9697ad4c67c965c1a30435e822d7f.jpg,29.1,17.4
../data/raw/banana_set_large\IMG_20230213_075509_1_jpg.rf.b3460d2ac344999dd74045a1eca9b13a.jpg,22.4,11.4
../data/raw/banana_set_large\IMG_20230213_075518_1_jpg.rf.7467702922f7913c9c49a3d876889400.jpg,22.3,15.2
../data/raw/banana_set_large\IMG_20230213_075527_1_jpg.rf.4942d7e9e85dde41ac7529c2455b637d.jpg,23.0,17.4
../data/raw/banana_set_large\IMG_20230213_075534_1_jpg.rf.77a3cec11bf5a6be6625bb34f8d061cb.jpg,31.8,16.8
../data/raw/banana_set_large\IMG_20230213_075817_1_jpg.rf.cf013e26e7be94b639aa486ae8684846.jpg,26.6,10.5
../data/raw/banana_set_large\IMG_20230213_075820_1_jpg.rf.50857283d5d58579489ab15a69722f9d.jpg,24.4,10.0
../data/raw/banana_set_large\IMG_20230213_075830_1_jpg.rf.4e3ebd039a114e8a23475c8743be14bf.jpg,24.7,12.3
../data/raw/banana_set_large\IMG_20230213_075840_1_jpg.rf.2b8ef5f43c2ccb3139ffacd29be89c82.jpg,21.8,14.3
../data/raw/banana_set_large\IMG_20230213_075850_1_jpg.rf.1f0e801f2d19113255d200dfd3269f22.jpg,26.2,15.2
../data/raw/banana_set_large\IMG_20230213_075856_1_jpg.rf.4ab6a7ede88b2d04d7c2d7c6822f6648.jpg,28.9,10.8
../data/raw/banana_set_large\IMG_20230213_075905_1_jpg.rf.b1fb84563dfa156b5fdc04a454853c86.jpg,32.2,10.2
../data/raw/banana_set_large\IMG_20230213_075915_1_jpg.rf.376a92b7b429e7aec9a685ad375cb6cc.jpg,29.1,10.3
../data/raw/banana_set_large\IMG_20230213_075921_jpg.rf.b42916837cc88600ef31efa41c99c6d7.jpg,30.5,10.0
../data/raw/banana_set_large\IMG_20230213_075934_jpg.rf.5e172e97a222fb380d0431a554dbe929.jpg,25.7,16.0
../data/raw/banana_set_large\IMG_20230213_075939_jpg.rf.908ec8b51b26c00f1dcfb79804da7fd1.jpg,31.1,13.2
../data/raw/banana_set_large\IMG_20230213_075946_1_jpg.rf.e996536fe9169fca0b6d5662862a1fa6.jpg,23.7,15.9
../data/raw/banana_set_large\IMG_20230213_075952_1_jpg.rf.8d8d2244ae2fd22917c4fe1f37cbdc53.jpg,21.9,14.1
../data/raw/banana_set_large\IMG_20230213_080001_1_jpg.rf.27e672ad8cb712503bde1d77f169a517.jpg,21.8,12.5
../data/raw/banana_set_large\IMG_20230213_080155_1_jpg.rf.3ac27055a738d523e01709f33177a100.jpg,24.2,20.9
../data/raw/banana_set_large\IMG_20230213_080201_1_jpg.rf.2fae988c7dfc473dc4ddc99a87355222.jpg,17.9,25.3
../data/raw/banana_set_large\IMG_20230213_080208_1_jpg.rf.e320463d514e794b8b517038abcfe789.jpg,21.0,27.4
../data/raw/banana_set_large\IMG_20230213_080217_jpg.rf.a05693559b6297f3f1b7ff036c117e55.jpg,31.9,21.8
../data/raw/banana_set_large\IMG_20230213_080223_1_jpg.rf.ff3e4b564f2ff6e89802690c7fbf54ca.jpg,30.4,31.1
../data/raw/banana_set_large\IMG_20230213_080229_1_jpg.rf.787f0e291a137f5584f7ae1af799a601.jpg,13.2,26.4
../data/raw/banana_set_large\IMG_20230213_080235_jpg.rf.679cd446c7791b80244c8e01fde091be.jpg,19.2,27.9
../data/raw/banana_set_large\IMG_20230213_080240_jpg.rf.6a33a634df4b78e5a62dd83071501b88.jpg,11.8,26.5
../data/raw/banana_set_large\IMG_20230213_080246_1_jpg.rf.d0bea68cbdc93c8c223467e78edcaea6.jpg,17.4,25.3
../data/raw/banana_set_large\IMG_20230213_080254_1_jpg.rf.936c70e6086af15b73e51bf991fdd88c.jpg,14.1,24.6
../data/raw/banana_set_large\IMG_20230213_080300_jpg.rf.f56867431e4f36e32e4c8cc59b3d02bc.jpg,12.2,21.2
../data/raw/banana_set_large\IMG_20230213_080309_jpg.rf.6320a55420051b34861d624b6f602355.jpg,23.5,17.0
../data/raw/banana_set_large\IMG_20230213_080317_1_jpg.rf.fe3515aebcaf70eb483f103bda30465a.jpg,18.5,17.9
../data/raw/banana_set_large\IMG_20230213_080333_1_jpg.rf.20fc557225dfaa241a4fa047754d4f0d.jpg,23.5,17.0
../data/raw/banana_set_large\IMG_20230213_080340_1_jpg.rf.9e83eab9dcf4a19c3b2c6ecdb0c9ab7e.jpg,13.4,27.6
../data/raw/banana_set_large\IMG_20230213_080345_1_jpg.rf.ccab63f94fe7f65eea94d4352faae9c3.jpg,12.6,25.6
../data/raw/banana_set_large\IMG_20230213_080401_jpg.rf.69c9d2efc787ea90b0ab103a696806e7.jpg,30.8,25.6
../data/raw/banana_set_large\IMG_20230213_080806_jpg.rf.8c184d4870840b09fabe69417394fe46.jpg,14.6,49.1
../data/raw/banana_set_large\IMG_20230213_080811_1_jpg.rf.eb0eaeea9ce7f925aa1d37af58aa82ee.jpg,28.1,23.6
